model,guarantee_level,matching_function,confidence_method,localization_method,classification_method,localization_prediction_set,classification_prediction_set,iou_threshold,confidence_set_sizes_mean,confidence_set_sizes_std,localization_set_sizes_mean,localization_set_sizes_std,classification_set_sizes_mean,classification_set_sizes_std,confidence_mean_risk,confidence_std_risk,localization_mean_risk,localization_std_risk,classification_mean_risk,classification_std_risk,global_mean_risk,global_std_risk,recall,precision
yolo,object,iou,box_count_threshold,boxwise,binary,additive,lac,0.5,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_threshold,boxwise,binary,additive,lac,0.8,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_threshold,boxwise,binary,additive,aps,0.5,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_threshold,boxwise,binary,additive,aps,0.8,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_threshold,boxwise,binary,multiplicative,lac,0.5,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_threshold,boxwise,binary,multiplicative,lac,0.8,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_threshold,boxwise,binary,multiplicative,aps,0.5,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_threshold,boxwise,binary,multiplicative,aps,0.8,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_threshold,thresholded,binary,additive,lac,0.5,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_threshold,thresholded,binary,additive,lac,0.8,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_threshold,thresholded,binary,additive,aps,0.5,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_threshold,thresholded,binary,additive,aps,0.8,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_threshold,thresholded,binary,multiplicative,lac,0.5,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_threshold,thresholded,binary,multiplicative,lac,0.8,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_threshold,thresholded,binary,multiplicative,aps,0.5,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_threshold,thresholded,binary,multiplicative,aps,0.8,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_recall,pixelwise,binary,additive,lac,0.5,41.4044,20.510273,1168.8406,118.75849,74.31276,8.289107,0.049518607556819916,0.2143067866563797,0.04549629986286163,0.20563820004463196,0.04504987597465515,0.20741912722587585,0.04523330554366112,0.2075895071029663,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_recall,pixelwise,binary,additive,lac,0.8,41.4044,20.510273,1168.8406,118.75849,74.31276,8.289107,0.049518607556819916,0.2143067866563797,0.04549629986286163,0.20563820004463196,0.04504987597465515,0.20741912722587585,0.04523330554366112,0.2075895071029663,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_recall,pixelwise,binary,additive,aps,0.5,41.4044,20.510273,1168.8406,118.75849,74.31276,8.289107,0.049518607556819916,0.2143067866563797,0.04549629986286163,0.20563820004463196,0.04504987597465515,0.20741912722587585,0.04523330554366112,0.2075895071029663,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_recall,pixelwise,binary,additive,aps,0.8,41.4044,20.510273,1168.8406,118.75849,74.31276,8.289107,0.049518607556819916,0.2143067866563797,0.04549629986286163,0.20563820004463196,0.04504987597465515,0.20741912722587585,0.04523330554366112,0.2075895071029663,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_recall,pixelwise,binary,multiplicative,lac,0.5,41.4044,20.510273,9415.905,8081.699,74.31276,8.289107,0.05019565671682358,0.21736614406108856,0.046173349022865295,0.20883764326572418,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_recall,pixelwise,binary,multiplicative,lac,0.8,41.4044,20.510273,9415.905,8081.699,74.31276,8.289107,0.05019565671682358,0.21736614406108856,0.046173349022865295,0.20883764326572418,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_recall,pixelwise,binary,multiplicative,aps,0.5,41.4044,20.510273,9415.905,8081.699,74.31276,8.289107,0.05019565671682358,0.21736614406108856,0.046173349022865295,0.20883764326572418,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_recall,pixelwise,binary,multiplicative,aps,0.8,41.4044,20.510273,9415.905,8081.699,74.31276,8.289107,0.05019565671682358,0.21736614406108856,0.046173349022865295,0.20883764326572418,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_recall,boxwise,binary,additive,lac,0.5,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_recall,boxwise,binary,additive,lac,0.8,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_recall,boxwise,binary,additive,aps,0.5,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_recall,boxwise,binary,additive,aps,0.8,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_recall,boxwise,binary,multiplicative,lac,0.5,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_recall,boxwise,binary,multiplicative,lac,0.8,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_recall,boxwise,binary,multiplicative,aps,0.5,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_recall,boxwise,binary,multiplicative,aps,0.8,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_recall,thresholded,binary,additive,lac,0.5,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_recall,thresholded,binary,additive,lac,0.8,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_recall,thresholded,binary,additive,aps,0.5,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_recall,thresholded,binary,additive,aps,0.8,41.4044,20.510273,1241.4058,118.81049,74.31276,8.289107,0.05078837275505066,0.21957117319107056,0.04676606133580208,0.21114304661750793,0.04504987597465515,0.20741912722587585,0.04547892138361931,0.20835767686367035,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_recall,thresholded,binary,multiplicative,lac,0.5,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_recall,thresholded,binary,multiplicative,lac,0.8,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
yolo,object,iou,box_count_recall,thresholded,binary,multiplicative,aps,0.5,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5414308306883072,0.9891393506493507
yolo,object,iou,box_count_recall,thresholded,binary,multiplicative,aps,0.8,41.4044,20.510273,10343.92,8878.217,74.31276,8.289107,0.050305694341659546,0.21858087182044983,0.04628338664770126,0.21010378003120422,0.04504987597465515,0.20741912722587585,0.045157138258218765,0.20765423774719238,0.5350553952414011,0.9809366378066379
