Confidence Set Size (Mean),Confidence Risk (Mean),Localization Set Size (Mean),Localization Risk (Mean),Classification Set Size (Mean),Classification Risk (Mean),Global Risk (Mean),Confidence Alpha,Localization Alpha,Classification Alpha,Global Alpha,Matching Function,Confidence Method,Localization Method,Classification Prediction Set,Localization Prediction Set
18.855199813842773,0.0124000003561377,195.5758819580078,0.0135746337473392,65.4388198852539,0.0267909001559019,0.0399408861994743,0.02,0.05,0.05,0.1,giou,box_count_threshold,boxwise,aps,multiplicative
11.710399627685549,0.0189005509018898,35.73716735839844,0.0092000002041459,67.04798889160156,0.0417034775018692,0.0503701493144035,0.02,0.05,0.05,0.1,giou,box_count_recall,thresholded,lac,additive
11.710399627685549,0.0189005509018898,35.73716735839844,0.0092000002041459,66.57119750976562,0.0240392722189426,0.0325059369206428,0.02,0.05,0.05,0.1,giou,box_count_recall,thresholded,aps,additive
11.710399627685549,0.0189005509018898,32.3786735534668,0.0191712118685245,67.04781341552734,0.0417034775018692,0.0602081231772899,0.02,0.05,0.05,0.1,giou,box_count_recall,pixelwise,lac,additive
11.710399627685549,0.0189005509018898,171.69583129882812,0.0073078661225736,67.04781341552734,0.0417034775018692,0.0485802888870239,0.02,0.05,0.05,0.1,giou,box_count_recall,pixelwise,lac,multiplicative
11.710399627685549,0.0189005509018898,32.3786735534668,0.0191712118685245,66.57119750976562,0.0240392722189426,0.041028082370758,0.02,0.05,0.05,0.1,giou,box_count_recall,pixelwise,aps,additive
11.710399627685549,0.0189005509018898,171.69583129882812,0.0073078661225736,66.57119750976562,0.0240392722189426,0.0306175015866756,0.02,0.05,0.05,0.1,giou,box_count_recall,pixelwise,aps,multiplicative
11.710399627685549,0.0189005509018898,35.52556228637695,0.0128480633720755,67.04779052734375,0.0417034775018692,0.0538251772522926,0.02,0.05,0.05,0.1,giou,box_count_recall,boxwise,lac,additive
11.710399627685549,0.0189005509018898,196.7056427001953,0.0066571976058185,67.04779052734375,0.0417034775018692,0.0479606762528419,0.02,0.05,0.05,0.1,giou,box_count_recall,boxwise,lac,multiplicative
11.710399627685549,0.0189005509018898,35.52556228637695,0.0128480633720755,66.57119750976562,0.0240392722189426,0.0349223762750625,0.02,0.05,0.05,0.1,giou,box_count_recall,boxwise,aps,additive
11.710399627685549,0.0189005509018898,196.7056427001953,0.0066571976058185,66.57119750976562,0.0240392722189426,0.0299275629222393,0.02,0.05,0.05,0.1,giou,box_count_recall,boxwise,aps,multiplicative
15.762399673461914,0.0211999993771314,5.626646995544434,0.092799998819828,57.09389877319336,0.1017227694392204,0.1811055243015289,0.03,0.1,0.1,0.2,mix,box_count_threshold,thresholded,lac,additive
15.762399673461914,0.0211999993771314,4.860355854034424,0.0944000035524368,57.09389877319336,0.1017227694392204,0.1916153132915496,0.03,0.1,0.1,0.2,mix,box_count_threshold,thresholded,lac,multiplicative
15.762399673461914,0.0211999993771314,5.626646995544434,0.092799998819828,22.54327392578125,0.0856246873736381,0.1689665466547012,0.03,0.1,0.1,0.2,mix,box_count_threshold,thresholded,aps,additive
15.762399673461914,0.0211999993771314,4.860355854034424,0.0944000035524368,22.54327392578125,0.0856246873736381,0.1756342351436615,0.03,0.1,0.1,0.2,mix,box_count_threshold,thresholded,aps,multiplicative
15.762399673461914,0.0211999993771314,3.259889602661133,0.101180799305439,57.09389877319336,0.1017227694392204,0.1753159910440445,0.03,0.1,0.1,0.2,mix,box_count_threshold,pixelwise,lac,additive
15.762399673461914,0.0211999993771314,2.526918411254883,0.1009332984685897,57.09389877319336,0.1017227694392204,0.182404488325119,0.03,0.1,0.1,0.2,mix,box_count_threshold,pixelwise,lac,multiplicative
15.762399673461914,0.0211999993771314,3.259889602661133,0.101180799305439,22.54327392578125,0.0856246873736381,0.1625601202249527,0.03,0.1,0.1,0.2,mix,box_count_threshold,pixelwise,aps,additive
15.762399673461914,0.0211999993771314,2.526918411254883,0.1009332984685897,22.54327392578125,0.0856246873736381,0.1691325306892395,0.03,0.1,0.1,0.2,mix,box_count_threshold,pixelwise,aps,multiplicative
15.762399673461914,0.0211999993771314,5.493654727935791,0.0944596007466316,57.09389877319336,0.1017227694392204,0.1716855317354202,0.03,0.1,0.1,0.2,mix,box_count_threshold,boxwise,lac,additive
15.762399673461914,0.0211999993771314,3.839477062225342,0.0988379120826721,57.09389877319336,0.1017227694392204,0.1824665814638137,0.03,0.1,0.1,0.2,mix,box_count_threshold,boxwise,lac,multiplicative
15.762399673461914,0.0211999993771314,5.493654727935791,0.0944596007466316,22.54327392578125,0.0856246873736381,0.1593087166547775,0.03,0.1,0.1,0.2,mix,box_count_threshold,boxwise,aps,additive
